cod_prod,nom_prod,concent,nom_form_farm,presentac,fraccion,num_reg_san,nom_titular,nom_fabricante,nom_ifa,nom_rubro,situacion
60034.0,ACETILCISTEINA,600 mg,Polvo para Solución Oral,Caja Sobre x 3 g,50.0,EN08293,SHERFARMA S.A.C.,LABORATORIOS PORTUGAL S.R.L.,ACETILCISTEINA,ESPECIALIDAD FARMACEUTICA,ACT
60304.0,ACETILCISTEINA,200 mg,Granulos para Solución Oral,Caja Sobre x 3 g,1.0,EE07314,GENFAR DEL PERU S.A.C.,GENFAR DESARROLLO Y MANUFACTURA S.A.,ACETILCISTEINA,ESPECIALIDAD FARMACEUTICA,ACT
60305.0,ACETILCISTEINA,200 mg,Granulos para Solución Oral,Caja Sobre x 3 g,30.0,EE07314,GENFAR DEL PERU S.A.C.,GENFAR DESARROLLO Y MANUFACTURA S.A.,ACETILCISTEINA,ESPECIALIDAD FARMACEUTICA,ACT
59087.0,ACETILCISTEINA,200 mg,Polvo para Solución Oral,Caja Sobre x 1 g,30.0,EE13634,GRUPO KMEDIC E.I.R.L.,VITAEGISS WELLNESS PRIVATE LIMITED,ACETILCISTEINA,ESPECIALIDAD FARMACEUTICA,ACT
59088.0,ACETILCISTEINA,200 mg,Polvo para Solución Oral,Caja Sobre x 1 g,50.0,EE13634,GRUPO KMEDIC E.I.R.L.,VITAEGISS WELLNESS PRIVATE LIMITED,ACETILCISTEINA,ESPECIALIDAD FARMACEUTICA,ACT
59089.0,ACETILCISTEINA,200 mg,Polvo para Solución Oral,Caja Sobre x 1 g,100.0,EE13634,GRUPO KMEDIC E.I.R.L.,VITAEGISS WELLNESS PRIVATE LIMITED,ACETILCISTEINA,ESPECIALIDAD FARMACEUTICA,ACT
59877.0,ACETÓNIDO DE TRIAMCINOLONA,40 mg/ mL,Suspensión Inyectable,Caja Vial x 1 mL,10.0,EN09880,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,TRIAMCINOLONA ACETONIDO,ESPECIALIDAD FARMACEUTICA,ACT
50002.0,ACETOSODIUM,27.22 %,Solución Inyectable,Caja Ampolla x 20 mL,1.0,EN03433,MEDIFARMA S.A.,MEDIFARMA S.A.,SODIO ACETATO TRIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
49230.0,ACEVIR,250 mg,Polvo para Solución Inyectable,Caja Vial +  Ampolla Solvente x 10 mL,1.0,EN00085,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
46108.0,ACEVIR,250 mg,Polvo para Solución Inyectable,Caja Vial + Solvente Ampolla x 10 mL,10.0,EN00085,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
27549.0,ACEVIR,400 mg,Tableta,Caja Envase Blister Tabletas,10.0,N19880,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,MEDICAMENTO DE MARCA,ACT
41656.0,ACEVIR,400 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN02873,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
58434.0,ACEVIR,400 mg,Tableta,Caja Envase Blíster Tabletas,500.0,EN02873,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
59290.0,ACI BASIC,400 mg + 30 mg/ 5 mL,Suspensión Oral,Caja Frasco x 150 mL,1.0,EN07578,LABORATORIOS SIEGFRIED S.A.C.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
59291.0,ACI BASIC,400 mg + 30 mg/ 5 mL,Suspensión Oral,Caja Frasco x 220 mL,1.0,EN07578,LABORATORIOS SIEGFRIED S.A.C.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
59594.0,ACI BASIC,800 mg/ 10 mL + 60 mg/ 10 mL,Suspensión Oral,Caja Frasco x 200 mL,1.0,EE12942,LABORATORIOS SIEGFRIED S.A.C.,ROEMMERS S.A.I.C.F - ARGENTINA,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
48792.0,ACI BASIC,400 mg + 30 mg/ 5 mL,Suspensión Oral,Caja Frasco x 150 mL,1.0,EN07578,TEVA PERU S.A.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
48793.0,ACI BASIC,400 mg + 30 mg/ 5 mL,Suspensión Oral,Caja Frasco x 220 mL,1.0,EN07578,TEVA PERU S.A.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
61678.0,ACI BASIC MENTA,30 mg/ 5 mL + 400 mg/ 5 mL,Suspensión Oral,Caja Frasco x 200 mL + Accesorio,1.0,EN09859,LABORATORIOS SIEGFRIED S.A.C.,CIFARMA S.A.C. - LIMA - PERÚ,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
59289.0,ACI BASIC UVA,400 mg/ 5 mL + 30 mg/ 5 mL,Suspensión Oral,Caja Frasco x 150 mL,1.0,EN05488,LABORATORIOS SIEGFRIED S.A.C.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
58485.0,ACI BASIC UVA,400 mg/ 5 mL + 30 mg/ 5 mL,Suspensión Oral,Caja Envase Frasco x 150 mL,1.0,EN05488,TEVA PERU S.A.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
57393.0,ACI BASIC UVA,400 mg/ 5 mL + 30 mg/ 5 mL,Suspensión Oral,Frasco x 150 mL,1.0,EN05488,TEVA PERU S.A.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
48473.0,ACI BASIC UVA,800 mg + 60 mg/ 10 mL,Suspensión Oral,Frasco x 150 mL,1.0,EN05488,TEVA PERU S.A.,TEVA PERU S.A.,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
47861.0,ACI TIP,800 mg + 40 mg,Comprimido Masticable,Caja Envase Blister Comprimido Masticable,140.0,EE03153,MEGA LABS LATAM S.A.,ACROMAX LABORATORIO QUIMICO FARMACEUTICO S.A. - ECUADOR,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
42868.0,ACI TIP,800 mg + 40 mg,Comprimido Masticable,Caja Envase Blister Comprimido Masticable,140.0,EE03153,LABORATORIOS ROEMMERS S.A.,ACROMAX LABORATORIO QUIMICO FARMACEUTICO S.A. - ECUADOR,MAGALDRATO + SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
46718.0,ACICLAV,875 mg + 125 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,14.0,EE06168,OQ PHARMA S.A.C.,"NORTH CHINA PHARMACEUTICAL CO., LTD",AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
46719.0,ACICLAV,250 mg + 62.5 mg,Polvo para Suspensión Oral,Caja Frasco x 60 mL,1.0,EE06056,OQ PHARMA S.A.C.,MEDREICH LIMITED,AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
46830.0,ACICLAV,500 mg + 125 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,14.0,EE06167,OQ PHARMA S.A.C.,"NORTH CHINA PHARMACEUTICAL CO., LTD",AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
50566.0,ACICLAV,500 mg + 125 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,14.0,EE07610,OQ PHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,AMOXICILINA + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
56818.0,ACICLAV,875 mg + 125 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,14.0,EE11010,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
55744.0,ACICLAV,250 mg + 62.5 mg,Polvo para Suspensión Oral,Caja Frascos x 60 mL + Accesorio,1.0,EE06056,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,MEDREICH LIMITED,AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
56351.0,ACICLAV,500 mg + 125 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,14.0,EE06167,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,"NORTH CHINA PHARMACEUTICAL CO., LTD",AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
54116.0,ACICLAV,875 mg + 125 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,14.0,EE06168,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,"NORTH CHINA PHARMACEUTICAL CO., LTD",AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
55162.0,ACICLAV,500 mg + 125 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,14.0,EE07610,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,AMOXICILINA + CLAVULANATO POTASICO,ESPECIALIDAD FARMACEUTICA,ACT
53190.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blíster Tableta,30.0,EE07149,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
53100.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blister Tabletas,50.0,EN01793,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
52493.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blíster Tableta,32.0,EE06318,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
52647.0,ACICLOVIR,5 %,Crema,Caja Tubo x 5 g,1.0,EN03548,INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA,INSTITUTO QUIMIOTERAPICO S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
56424.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blíster Tableta,10.0,EN09137,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
56377.0,ACICLOVIR,250 mg,Polvo para Solución para Perfusión,Caja x Vial,1.0,EE10437,AGRIPINO SARMIENTO CCOSCCO,CAPLIN POINT LABORATORIES LIMITED,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
56160.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blíster Tableta,100.0,EN00424,INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA,INSTITUTO QUIMIOTERAPICO S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
56772.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blíster Tabletas,100.0,EN04199,INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA,INSTITUTO QUIMIOTERAPICO S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
55929.0,ACICLOVIR,3 %,Ungüento Oftálmico,Caja Tubo x 5 g,1.0,EN00473,DROGUERIA LABORATORIOS LANSIER S.A.C.,LABORATORIOS LANSIER S.A.C.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
55930.0,ACICLOVIR,3 %,Ungüento Oftálmico,Caja Tubo x 3.5 g,1.0,EN00473,DROGUERIA LABORATORIOS LANSIER S.A.C.,LABORATORIOS LANSIER S.A.C.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
57036.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blíster Tabletas,100.0,EN05086,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
57362.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blíster Tableta,10.0,EN09246,LABORATORIOS PORTUGAL S.R.L.,CIFARMA S.A.C. - LIMA - PERÚ,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
59073.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blíster Tableta,30.0,EE12617,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
58698.0,ACICLOVIR,5 %,Ungüento,Caja Tubo x 15 g,1.0,EE04601,GENFAR DEL PERU S.A.C.,FAREVA VILLA RICA S.A.S.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
59511.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blíster Tableta,100.0,EN09756,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
59963.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blíster Tableta,30.0,EE06318,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
59990.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blíster Tableta,10.0,EE00633,GENFAR DEL PERU S.A.C.,FAREVA VILLA RICA S.A.S.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
60997.0,ACICLOVIR,800 mg,Comprimido,Caja Envase Blíster Comprimidos,10.0,EN05198,INRETAIL PHARMA S.A.,CIFARMA S.A.C. - LIMA - PERÚ,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
62375.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blíster Tableta,100.0,EE15463,BIOGENERIC PRODUCTS M & M S.A.C.,JIANGSU PENGYAO PHARMACEUTICAL CO. LTD.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
62402.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blister Tableta,100.0,EE15158,DAXO LAB TRADE S.A.C.,CENTURION LABORATORIES PVT. LTD.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
62455.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blíster Tableta,30.0,EN09137,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
49923.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blister Tabletas,50.0,EN04199,INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA,INSTITUTO QUIMIOTERAPICO S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
48979.0,ACICLOVIR,800 mg,Comprimido,Caja Envase Blíster Comprimidos,10.0,EN06762,PERUFARMA S.A.,CIFARMA S.A.C. - LIMA - PERÚ,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
46210.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blíster Tabletas,500.0,EN03694,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
45330.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blíster Tableta,10.0,EE00633,SANOFI - AVENTIS DEL PERU S.A.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
45317.0,ACICLOVIR,5 %,Ungüento,Caja Tubo x 15 g,1.0,EE04601,SANOFI - AVENTIS DEL PERU S.A.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
48844.0,ACICLOVIR,5 %,Ungüento,Caja Tubo x 15g,1.0,EE06350,INVERSIONES INDAURA E.I.R.L.,LABORATORIOS COASPHARMA S.A.S.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
48848.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blister Tableta,10.0,EE00633,SANOFI - AVENTIS DEL PERU S.A.,FAREVA VILLA RICA S.A.S.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
47952.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blister Tableta,1.0,EE06318,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
42846.0,ACICLOVIR,250 mg,Polvo para Solución Inyectable,Caja Vial,10.0,EN02760,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
43052.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN04613,LABORATORIOS INDUQUIMICA S.A.,LABORATORIOS INDUQUIMICA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
44378.0,ACICLOVIR,800 mg,Comprimido,Caja Envase Blíster Comprimidos,10.0,EN05198,QUIMICA SUIZA S.A.C.,CIFARMA S.A.C. - LIMA - PERÚ,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
44175.0,ACICLOVIR,250 mg,Polvo para Solución Inyectable,Caja Vial + Ampolla Solvente x 10 mL,10.0,EN02760,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
40290.0,ACICLOVIR,5 %,Crema,Caja Tubo x 5 g,1.0,EN01565,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
40572.0,ACICLOVIR,5 %,Crema,Caja Tubo x 5 g,1.0,EN00023,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
40591.0,ACICLOVIR,5 %,Ungüento,Caja Tubo x 15 g,1.0,EE04601,GENFAR DEL PERU S.A.C.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
41272.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN02118,MEDIFARMA S.A.,MEDIFARMA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
41346.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blister Tabletas,10.0,EN05216,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
25612.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blister Tabletas,10.0,NG2663,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,ACICLOVIR,MEDICAMENTO GENERICO,ACT
26313.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blister Tabletas,100.0,NG2663,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,ACICLOVIR,MEDICAMENTO GENERICO,ACT
33775.0,ACICLOVIR,5 %,Crema,Tubo X 15 g,1.0,EN00023,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
37050.0,ACICLOVIR,400 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN01793,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
37071.0,ACICLOVIR,3 %,Ungüento Oftálmico,Caja Tubo x 3.5 g,1.0,EN00473,LABORATORIOS LANSIER S.A.C.,LABORATORIOS LANSIER S.A.C.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
38048.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN00621,LABORATORIOS INDUQUIMICA S.A.,LABORATORIOS INDUQUIMICA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
38078.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN02802,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
38399.0,ACICLOVIR,3 %,Ungüento Oftálmico,Caja Tubo x 5 g,1.0,EN00473,LABORATORIOS LANSIER S.A.C.,LABORATORIOS LANSIER S.A.C.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
40009.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blister Tabletas,10.0,EE00633,GENFAR DEL PERU S.A.C.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
39597.0,ACICLOVIR,200 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN01554,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
39695.0,ACICLOVIR,800 mg,Tableta,Caja Envase Blister Tabletas,10.0,EN01862,INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA,INSTITUTO QUIMIOTERAPICO S.A.,ACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
38523.0,ACIDINO,800 mg + 40 mg,Tableta Masticable,Caja Envase Blister Tabletas Masticables,60.0,EN00984,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,MAGALDRATO,ESPECIALIDAD FARMACEUTICA,ACT
44188.0,ACIDINO,800 mg + 40 mg,Tableta Masticable,Caja Envase Blister Tabletas Masticables,12.0,EN00984,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,MAGALDRATO,ESPECIALIDAD FARMACEUTICA,ACT
42566.0,ACIDO ACETILSALICILICO,500 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN01287,MEDIFARMA S.A.,MEDIFARMA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
43644.0,ACIDO ACETILSALICILICO,100 mg,Tableta,Caja Envase Blister Tabletas,100.0,EE04655,LABORATORIOS AMERICANOS S.A. - LABOT S.A.,CSPC OUYI PHARMACEUTICAL CO. LTD.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
42051.0,ACIDO ACETILSALICILICO,100 mg,Comprimido,Caja Envase Blíster Comprimidos,100.0,EE04010,GENFAR DEL PERU S.A.C.,SANOFI - AVENTIS DE COLOMBIA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
37768.0,ACIDO ACETILSALICILICO,100 mg,Tableta,Caja Envase Blister Tabletas,100.0,EE00045,JPS DISTRIBUCIONES E.I.R.L,CSPC OUYI PHARMACEUTICAL CO. LTD.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
35441.0,ACIDO ACETILSALICILICO,100 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN01442,MEDIFARMA S.A.,MEDIFARMA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
35442.0,ACIDO ACETILSALICILICO,100 mg,Tableta,Caja Envase Blister Tabletas,10.0,EN01442,MEDIFARMA S.A.,MEDIFARMA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
35443.0,ACIDO ACETILSALICILICO,100 mg,Tableta,Caja Envase Blister Tabletas,500.0,EN01442,MEDIFARMA S.A.,MEDIFARMA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
45424.0,ACIDO ACETILSALICILICO,100 mg,Comprimido,Caja Envase Blíster Comprimidos,30.0,EE04010,SANOFI - AVENTIS DEL PERU S.A.,SANOFI - AVENTIS DE COLOMBIA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
45686.0,ACIDO ACETILSALICILICO,100 mg,Comprimido,Caja Envase Blíster Comprimidos,100.0,EE04010,SANOFI - AVENTIS DEL PERU S.A.,SANOFI - AVENTIS DE COLOMBIA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
56414.0,ACIDO ACETILSALICILICO,100 mg,Comprimido,Caja Envase Blíster Comprimidos,30.0,EE04010,GENFAR DEL PERU S.A.C.,SANOFI - AVENTIS DE COLOMBIA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
54891.0,ACIDO ACETILSALICILICO,100 mg,Tableta,Caja Envase Blíster Tabletas,500.0,EE04655,LABORATORIOS AMERICANOS S.A. - LABOT S.A.,CSPC OUYI PHARMACEUTICAL CO. LTD.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
60307.0,ÁCIDO ACETILSALICÍLICO,100 mg,Comprimido,Caja Envase Blíster Comprimidos,100.0,EE04010,GENFAR DEL PERU S.A.C.,GENFAR DESARROLLO Y MANUFACTURA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
60308.0,ÁCIDO ACETILSALICÍLICO,100 mg,Comprimido,Caja Envase Blíster Comprimidos,30.0,EE04010,GENFAR DEL PERU S.A.C.,GENFAR DESARROLLO Y MANUFACTURA S.A.,ACIDO ACETILSALICILICO,ESPECIALIDAD FARMACEUTICA,ACT
58590.0,ACIDO ALENDRONICO,70 mg,Tableta,Caja Envase Blíster Tableta,100.0,EN03262,INSTITUTO QUIMIOTERAPICO S.A. - IQFARMA,INSTITUTO QUIMIOTERAPICO S.A.,ALENDRONATO SODICO TRIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
54549.0,ACIDO ALENDRONICO,70 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,4.0,EN08507,QUIMICA SUIZA S.A.C.,CIFARMA S.A.C. - LIMA - PERÚ,ACIDO ALENDRONICO,ESPECIALIDAD FARMACEUTICA,ACT
48992.0,ACIDO ALENDRONICO,70 mg,Tableta,Caja Envase Blister Tableta,4.0,EN07193,LABORATORIOS INDUQUIMICA S.A.,LABORATORIOS INDUQUIMICA S.A.,ALENDRONATO SODICO TRIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
39939.0,ACIDO ALENDRONICO,70 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN00309,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,ALENDRONATO SODICO TRIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
60419.0,ACIDO ALENDRÓNICO,70 mg,Tableta,Caja Envase Blíster Tableta Recubierta,4.0,EN08507,INRETAIL PHARMA S.A.,CIFARMA S.A.C. - LIMA - PERÚ,ACIDO ALENDRONICO,ESPECIALIDAD FARMACEUTICA,ACT
